Job Title,Company,Experience Required,Location,Rating,Salary
Data Scientist,Systechcorp Inc,3-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.2,Not disclosed
Data Scientist,Rarr Technologies,8-12 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.5,Not disclosed
Data Scientist,,7-9 Yrs,"Hybrid - Gurugram, Bengaluru, Mumbai (All Areas)",,Not disclosed
Data Scientist,,7-9 Yrs,"Hybrid - Gurugram, Bengaluru, Mumbai (All Areas)",,Not disclosed
Data Scientist,Fractal Analytics,1-7 Yrs,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Scientist,,3-8 Yrs,"Gurugram, Bengaluru, Mumbai (All Areas)",,12-22 Lacs PA
Data Scientist,,0-5 Yrs,New Delhi,,Not disclosed
Data Scientist,Neal Analytics,1-6 Yrs,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",3.5,Not disclosed
Data Scientist,,2-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,,2-5 Yrs,New Delhi,,Not disclosed
Data Scientist,,2-7 Yrs,New Delhi,,Not disclosed
Data Scientist,Rpa Infotech,2-7 Yrs,Gurugram,2.7,Not disclosed
"Data scientist - Python,Cloud, NLP - 3-7 yrs -GGN - Immediate joiners",,3-7 Yrs,Gurugram,,Not disclosed
Data Scientist,Gauge Data Solutions,2-7 Yrs,Noida,3.5,Not disclosed
Data Scientist,PwC India,4-7 Yrs,"Delhi / NCR, Bengaluru",3.4,Not disclosed
Data Scientist,Open Insights,3-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.2,Not disclosed
Data Scientist,Orange Business Services,3-5 Yrs,Gurugram,4.3,Not disclosed
data scientist,,2-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,,5-10 Yrs,New Delhi,,Not disclosed
Data Scientist,Rapid Canvas,4-9 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.0,Not disclosed
Data Scientist,,4-8 Yrs,Hybrid - Gurugram,,Not disclosed
Data Scientist,Spotflock Technologies,5-10 Yrs,"New Delhi, Hyderabad",2.0,Not disclosed
Data Scientist,KiE Square,4-5 Yrs,Noida,4.9,Not disclosed
Data Scientist,Minfy,5-8 Yrs,Gurugram,3.2,Not disclosed
Data scientist,Growth Jockey,0-1 Yrs,Gurugram,4.3,Not disclosed
Data Scientist,Birdeye,1-2 Yrs,Gurugram,3.2,Not disclosed
Data Scientist,Kanini Software Solutions,1-6 Yrs,"Noida, Pune, Chennai, Coimbatore, Bengaluru",4.0,Not disclosed
Data Scientist,Maruti Suzuki,4-7 Yrs,Gurugram,4.2,Not disclosed
Data Scientist,Rapid Canvas,2-5 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.0,Not disclosed
Data Scientist,ION,2-6 Yrs,Noida,3.5,Not disclosed
Data Scientist,Syansoft,2-7 Yrs,Gurugram,3.2,Not disclosed
Data Scientist,Lab49,3-7 Yrs,Noida,2.4,Not disclosed
Data Scientist,Torcai Digital Media,2-5 Yrs,"Dehradun, Hyderabad, Gurugram",3.5,Not disclosed
Data Scientist,Maruti Suzuki,4-7 Yrs,Gurugram,4.2,Not disclosed
Data Scientist,Comscore,2-4 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,ION,2-6 Yrs,Noida,3.5,Not disclosed
Data Scientist,Athena Education,5-8 Yrs,Gurugram,2.5,Not disclosed
Data Scientist,Chhabra Infosolutions,4-6 Yrs,Delhi / NCR,2.4,7.5-9 Lacs PA
Data Scientist,Housing Finance,2-7 Yrs,New Delhi,4.2,Not disclosed
Data Scientist,Indian Highways Management (IHMCL),4-8 Yrs,New Delhi,4.1,Not disclosed
Data Scientist,Involead,2-7 Yrs,New Delhi,3.7,Not disclosed
Data Scientist,Course5 Intelligence,4-8 Yrs,"Mumbai, Gurugram, Coimbatore, Bengaluru",4.0,Not disclosed
Data Scientist,Spearhead,6-11 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",1.4,Not disclosed
Data Scientist,,6-11 Yrs,"Delhi / NCR, Hyderabad, Bengaluru",,Not disclosed
Data Scientist,Bank Of America,2-8 Yrs,"Hyderabad, Chennai, Gurugram",4.3,Not disclosed
Data Scientist,Birdeye,1-2 Yrs,Gurugram,3.2,Not disclosed
Data Scientist,,1-5 Yrs,Gurugram,,Not disclosed
Data Scientist,Indian Express,1-6 Yrs,Noida,4.1,Not disclosed
Data Scientist,,2-5 Yrs,Noida,,Not disclosed
Data Scientist,Indusind Bank,3-5 Yrs,Gurugram,3.5,Not disclosed
Data Scientist,Lab49,2-6 Yrs,Noida,2.4,Not disclosed
Data Scientist,Lenskart,2-5 Yrs,"Delhi / NCR, Bengaluru",3.2,Not disclosed
Data Analyst,Varuna Integrated Logistics,3-8 Yrs,Gurugram,3.8,Not disclosed
Data Scientist,Gartner,3-6 Yrs,Gurugram,4.2,Not disclosed
Data Scientist,Yum! Digital & Technology,4-8 Yrs,Hybrid - Gurugram,4.2,15-22.5 Lacs PA
Data Scientist,Maruti Suzuki,4-9 Yrs,Gurugram,4.2,Not disclosed
Data Scientist,,2-7 Yrs,Gurugram,,Not disclosed
Data Scientist,Indusind Bank,3-6 Yrs,Gurugram,3.5,Not disclosed
Data Scientist,S&P Global Inc.,4-5 Yrs,Gurugram,4.1,Not disclosed
Data Scientist,Oliver Wyman,5-10 Yrs,Gurugram,3.4,Not disclosed
Data Scientist,,3-8 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,Inclusive Minds,3-8 Yrs,"Delhi / NCR, Bengaluru",2.5,Not disclosed
Data Scientist,,6-11 Yrs,Noida,,Not disclosed
Data Scientist,Response Informatics,4-8 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,,1-4 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,fifthnote,3-7 Yrs,Remote,4.4,6-16 Lacs PA
Data Scientist,Fort Technologies,1-3 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.7,Not disclosed
Data Scientist,,3-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,Digital Glyde,3-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.7,Not disclosed
Data Scientist,Intersoft Kk,2-5 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.0,Not disclosed
Data Scientist,Response Informatics,2-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,,3-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,Patanjali Research Foundation,3-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",1.5,Not disclosed
Data Scientist,LLP S3bglobal Technologies,6-10 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.1,Not disclosed
Data Scientist,EXL,4-9 Yrs,"Hybrid - Delhi / NCR, Bengaluru",3.7,Not disclosed
Data Scientist,Apps Associates,3-7 Yrs,Gurugram,4.0,Not disclosed
Data Scientist,,5-8 Yrs,New Delhi,,Not disclosed
Data Scientist,Roblox,5-8 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.4,Not disclosed
Data Scientist,,6-11 Yrs,New Delhi,,Not disclosed
Data Scientist,,4-6 Yrs,New Delhi,,Not disclosed
Data Scientist,,3-7 Yrs,Gurugram,,Not disclosed
Data Scientist,Bonzer Business Solutions(BBS),5-10 Yrs,Noida,4.5,Not disclosed
Data Scientist,CODERS BRAIN,4-6 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.2,Not disclosed
Data Scientist,The It Mind Services,4-12 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.7,Not disclosed
Data Scientist,aLTHEA.AI,1-2 Yrs,Noida,3.8,Not disclosed
Data Scientist,Birdeye,1-2 Yrs,Gurugram,3.2,Not disclosed
Data Scientist,,8-13 Yrs,"Delhi / NCR, Bengaluru, Mumbai (All Areas)",,15-30 Lacs PA
Data Scientist,Alpha Ai,2-7 Yrs,Noida,4.8,Not disclosed
Data Scientist,ION,2-6 Yrs,Noida,3.5,Not disclosed
Data Scientist,,2-4 Yrs,New Delhi,,Not disclosed
Data Scientist,Diverse Lynx,2-7 Yrs,"Prayagraj, Varanasi, Ghaziabad, Kanpur, Lucknow, Agra",3.8,Not disclosed
Data Scientist,ION,2-6 Yrs,Noida,3.5,Not disclosed
Data Scientist,,3-6 Yrs,Gurugram,,Not disclosed
Data Scientist,,4-7 Yrs,"Noida, Gurugram, Chennai",,7-15 Lacs PA
Data Scientist,3SC,3-7 Yrs,"Pune, Gurugram, Bengaluru",4.0,Not disclosed
Data Scientist,,3-7 Yrs,New Delhi,,Not disclosed
Data Scientist,Team Computers,2-6 Yrs,New Delhi,3.6,Not disclosed
Data Scientist,,3-6 Yrs,New Delhi,,Not disclosed
Data Scientist,Akhil Systems,5-8 Yrs,Gurugram,3.6,Not disclosed
Data Scientist,Transaction Network Services,3-7 Yrs,"Noida, Bengaluru",3.9,Not disclosed
Data Scientist,Denave,4-7 Yrs,Noida,3.6,Not disclosed
Data Scientist,Newgen,4-6 Yrs,Gurugram,3.7,Not disclosed
Data Scientist,Denave,7-12 Yrs,Noida,3.6,Not disclosed
Data Scientist,Gauge Data Solutions,5-8 Yrs,Noida,3.5,Not disclosed
Data Scientist,EXL,2-6 Yrs,"Delhi / NCR, Noida",3.7,5-14 Lacs PA
Data Scientist,EzeiaTech,1-2 Yrs,Gurugram,3.9,Not disclosed
Data Scientist,,1-5 Yrs,New Delhi,,Not disclosed
Data Scientist,,1-5 Yrs,New Delhi,,Not disclosed
Data Scientist,Searchurcollege,1-3 Yrs,"New Delhi, Varanasi, Kannur, Mumbai",1.7,Not disclosed
Data Scientist,Vide Alpha Tech Services,1-5 Yrs,New Delhi,2.2,Not disclosed
Data Scientist,,1-5 Yrs,"Noida, Greater Noida",,Not disclosed
Data Scientist,,2-6 Yrs,New Delhi,,Not disclosed
Data Scientist,,2-3 Yrs,New Delhi,,Not disclosed
Data Scientist,Patanjali Research Foundation,2-5 Yrs,"New Delhi, Haridwar",1.5,Not disclosed
Data Scientist,Patanjali Research Foundation,2-5 Yrs,"New Delhi, Haridwar",1.5,Not disclosed
data scientist - biotechnology Jobs,,5-8 Yrs,New Delhi,,Not disclosed
Data Scientist,Bright Vision Technologies,2-5 Yrs,"New Delhi, Noida",4.4,Not disclosed
Data Scientist,Bright Vision Technologies,2-5 Yrs,"New Delhi, Gurugram",4.4,Not disclosed
Data Scientist,,2-5 Yrs,New Delhi,,Not disclosed
Data Scientist,Scry Analytics,3-5 Yrs,"Hybrid - Noida, Pune, Gurugram",4.1,Not disclosed
Data Scientist,Patanjali Research Foundation,3-6 Yrs,"New Delhi, Haridwar",1.5,Not disclosed
Data Scientist,Flodata Analytics,5-8 Yrs,New Delhi,3.4,Not disclosed
Data Scientist,Digital Global Services,3-7 Yrs,"New Delhi, Gurugram",5.0,Not disclosed
Data Scientist,Diensten Tech Limited,4-6 Yrs,Gurugram,3.3,Not disclosed
Data Scientist,Shadowfax Technologies Pvt. Ltd.,2-5 Yrs,Gurugram,3.6,Not disclosed
Data Scientist,S&P Global Inc.,2-7 Yrs,"Hyderabad, Gurugram",4.1,Not disclosed
Data Scientist,Zeblearn Technologies,3-7 Yrs,Noida,4.1,Not disclosed
Data Scientist,Diverse Lynx,2-7 Yrs,Gurugram,3.8,Not disclosed
Data Scientist,Saarthee,1-6 Yrs,Gurugram,3.6,Not disclosed
Data Scientist,Netomi,3-6 Yrs,Gurugram,4.0,Not disclosed
Data Scientist,Rxlogix Corporation,3-8 Yrs,Noida,2.6,Not disclosed
Data Scientist,Expergo Technologies,5-9 Yrs,Hybrid - Gurugram,1.9,15-20 Lacs PA
Data Scientist,Expedia,6-7 Yrs,Gurugram,3.8,Not disclosed
Data Scientist,Fractal Analytics,11-15 Yrs,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Scientist,Siemens Energy,5-8 Yrs,Gurugram,4.2,Not disclosed
Data Scientist,Nits Solutions,3-8 Yrs,Hybrid - Gurugram,3.1,Not disclosed
Data Scientist,EVC Labs,3-5 Yrs,Gurugram,2.2,Not disclosed
Data Scientist,,3-5 Yrs,Noida,,Not disclosed
Data Scientist,The Tech Ravens,3-5 Yrs,Noida,2.8,Not disclosed
Data Scientist,Orange Business Services,4-9 Yrs,Gurugram,4.3,Not disclosed
Data scientist,Digital Vidya,4-8 Yrs,Gurugram,4.0,Not disclosed
Data Scientist,Navikenz India,5-10 Yrs,Noida,3.2,Not disclosed
Data Scientist,,5-8 Yrs,Hybrid - Delhi / NCR,,Not disclosed
Data Scientist,Symmetrical Global Search Pvt Ltd,5-10 Yrs,Noida,3.3,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurgaon/Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Gurgaon/Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,,0-5 Yrs,Delhi / NCR,,Not disclosed
Data Scientist,Maruti Suzuki,4-9 Yrs,"Gurugram, Bengaluru",4.2,Not disclosed
Data Scientist,Fractal Analytics,5-10 Yrs,"Noida, Mumbai, Pune, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Scientist,Expedia,7-11 Yrs,Gurugram,3.8,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,"Noida, Gurgaon/Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Delhi / NCR, Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,"Noida, Gurugram",,Not disclosed
Data Scientist,,0-5 Yrs,Noida,,Not disclosed
Data Scientist,,0-5 Yrs,Gurugram,,Not disclosed
Data Scientist,Boston Consulting Group,5-9 Yrs,Gurugram,3.8,Not disclosed
Data Scientist,Xenneo Tech,4-9 Yrs,"Hybrid - Noida, Pune",2.2,Not disclosed
Data Scientist,Mastercard,1-5 Yrs,Gurugram,4.0,Not disclosed
Data Scientist,Clarivate,2-9 Yrs,"Noida, Bengaluru",3.8,Not disclosed
Data Scientist,Roblox,1-7 Yrs,Gurugram,4.4,Not disclosed
Data Scientist,Innovaccer,2-6 Yrs,Noida,3.5,Not disclosed
Data Scientist,Innovaccer,2-6 Yrs,Noida,3.5,Not disclosed
Data Scientist,,5-10 Yrs,"Delhi / NCR, Pune, Ahmedabad",,20-25 Lacs PA
Data Scientist,Comviva Technology,2-5 Yrs,Gurugram,3.2,Not disclosed
Data Scientist,Mastercard,3-9 Yrs,Gurugram,4.0,Not disclosed
Data Scientist,Cars24,5-9 Yrs,Gurugram,3.6,Not disclosed
Data Scientist,Expedia,3-5 Yrs,Gurugram,3.8,Not disclosed
Data Scientist,Mott Macdonald,4-6 Yrs,Noida,4.2,Not disclosed
Data Scientist,Mott Macdonald,7-8 Yrs,"Noida, Bengaluru",4.2,Not disclosed
Data Scientist,,3-7 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,Dunnhumby,5-8 Yrs,Gurugram,4.0,Not disclosed
Data Scientist,,5-9 Yrs,Gurugram,,Not disclosed
Data Scientist,Cloudsufi,6-7 Yrs,Noida,3.6,Not disclosed
Data Scientist,6D Technologies,4-8 Yrs,"Ahmedabad, Gurugram, Bengaluru",3.5,Not disclosed
Data Scientist,Relx Group,4-9 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3.7,Not disclosed
Data Scientist,Neal Analytics,11-15 Yrs,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",3.5,Not disclosed
Data Scientist,Lingaro Sp Z Oo,8-13 Yrs,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4.2,Not disclosed
Data Scientist,Fractal Analytics,1-7 Yrs,"Pune, Mumbai, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Scientist,Amdocs,1-4 Yrs,Pune,3.8,Not disclosed
Data Scientist,,3-8 Yrs,Pune,,8-10 Lacs PA
Data Scientist,,3-8 Yrs,Pune,,8-10 Lacs PA
Data Scientist,Faurecia,2-10 Yrs,Pune,3.9,Not disclosed
Data Scientist,,3-5 Yrs,Pune(Shivaji Nagar),,3-6 Lacs PA
Data Scientist,Infogain,3-8 Yrs,"Hybrid - Pune, Noida, Gurugram",3.6,6-15 Lacs PA
Data Scientist,Medline,2-7 Yrs,Pune,4.0,Not disclosed
Data Scientist,Cotiviti,2-7 Yrs,"Hybrid - Pune, Hyderabad, Coimbatore",3.9,Not disclosed
Data Scientist,Credence Resource Management,3-6 Yrs,Pune,3.5,Not disclosed
Data Scientist,Prowess Publishing,6-10 Yrs,"Pune, Hyderabad, Bengaluru",4.4,Not disclosed
Data Scientist,NeoSOFT,4-6 Yrs,"Pune, Navi Mumbai, Mumbai (All Areas)",4.0,Not disclosed
Data Scientist,Capgemini,6-11 Yrs,Pune,3.7,Not disclosed
Data Scientist,Tech Mahindra,6-11 Yrs,"Hybrid - Pune, Hyderabad, Bengaluru",3.5,Not disclosed
Data Scientist,Globant,5-10 Yrs,"Hybrid - Pune, Hyderabad, Bengaluru",3.8,Not disclosed
Data Scientist,,3-7 Yrs,Pune,,Not disclosed
Data Scientist,AffinityX,5-9 Yrs,Pune,3.1,Not disclosed
Data Scientist,Persistent,4-9 Yrs,"Pune, Mumbai, Bengaluru",3.5,Not disclosed
Data Scientist,Krazy Mantra Group Of Companies,6-9 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.3,Not disclosed
Data Scientist,,6-12 Yrs,"Pune, Bengaluru",,Not disclosed
Data Scientist,,0-3 Yrs,Pune,,Not disclosed
Data Scientist,,,Pune,,Unpaid
Data Scientist,,0-1 Yrs,Pune,,Not disclosed
Data Scientist,Aptlogica Technologies,0-2 Yrs,Pune,4.4,Not disclosed
Data Scientist,Fractal Analytics,1-7 Yrs,"Pune, Mumbai, Chennai, Gurugram, Bengaluru",4.0,Not disclosed
Data Scientist,Jash Data Sciences,0-5 Yrs,Pune,3.9,Not disclosed
Data Scientist,,10-20 Yrs,"Pune, Noida, Bengaluru",,25-40 Lacs PA
MMM Data scientist,,5-10 Yrs,Remote,,19-32.5 Lacs PA
Data Analyst,Diverse Lynx,2-6 Yrs,Pune,3.8,Not disclosed
Data scientist - Knime,Wipro,6-11 Yrs,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",3.7,Not disclosed
Data Scientist,Wipro,6-11 Yrs,"Pune, Bengaluru",3.7,Not disclosed
Data Scientist,Diyguru,3-5 Yrs,"Pune, New Delhi",3.4,Not disclosed
Data Scientist,,4-8 Yrs,Pune,,Not disclosed
Data scientist - HR Domain experience,,4-7 Yrs,"Hybrid - Pune, Chennai, Bengaluru",,Not disclosed
Data Scientist,,6-11 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Scientist,,4-8 Yrs,Pune,,Not disclosed
Data Scientist,Neal Analytics,4-9 Yrs,"Pune, Mumbai, Chennai, Gurugram, Bengaluru",3.5,Not disclosed
Data Scientist,Codvo,5-10 Yrs,Pune,3.7,Not disclosed
Data Scientist,Solytics Partners,5-10 Yrs,Hybrid - Pune(Hinjewadi Phase 1),3.6,Not disclosed
data scientist,,4-6 Yrs,Pune,,Not disclosed
Data Scientist,Aiqod,0-4 Yrs,Pune,3.7,Not disclosed
Data Scientist,Gibots,0-4 Yrs,Pune,3.1,Not disclosed
Data Scientist,Amdocs,1-4 Yrs,Pune,3.8,Not disclosed
Data Scientist,Zensar,2-4 Yrs,"Pune, Mumbai, Nagpur, Thane, Nashik, Aurangabad",3.7,Not disclosed
Data Scientist,Coreehs,1-5 Yrs,Pune(Hinjewadi Phase 1),2.0,Not disclosed
Data Scientist,BNY,7-9 Yrs,Pune,3.9,Not disclosed
Data Scientist,Zebra Technologies,2-4 Yrs,"Hybrid - Pune, Bengaluru",4.0,Not disclosed
Data Scientist,,2-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Scientist,TESTQ,2-4 Yrs,Pune,2.1,Not disclosed
Data Scientist,Globant,3-6 Yrs,"Pune, Bengaluru",3.8,Not disclosed
Data Scientist,Maxima Consulting,7-12 Yrs,"Pune, Chennai, Bengaluru",3.9,12-17 Lacs PA
Data Scientist,Idexcel,5-9 Yrs,"Pune, Bengaluru, Mumbai (All Areas)",3.2,Not disclosed
Data Scientist,,4-7 Yrs,"Pune, Kalyani",,Not disclosed
Data Scientist,,3-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Scientist,Roblox,5-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.4,Not disclosed
Data Scientist,Damco Solutions,4-6 Yrs,Pune,4.0,Not disclosed
Data Scientist,EdgeVerve Systems,8-13 Yrs,"Hybrid - Pune, Chennai, Bengaluru",3.4,Not disclosed
Data Scientist,Rarr Technologies,8-12 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.5,Not disclosed
Data Scientist,Motivity Labs,5-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.2,Not disclosed
Data Scientist,Response Informatics,4-8 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,Neal Analytics,1-6 Yrs,"Pune, Mumbai, Chennai, Gurugram, Bengaluru",3.5,Not disclosed
Data Scientist,,1-4 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Scientist,Kanini Software Solutions,1-6 Yrs,"Pune, Noida, Chennai, Coimbatore, Bengaluru",4.0,Not disclosed
Data Scientist,Innominds Software,10-20 Yrs,"Hybrid - Pune, Hyderabad, Bengaluru",3.3,25-35 Lacs PA
Data Scientist,Rapid Canvas,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",4.0,Not disclosed
Data Scientist,,3-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Scientist,,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data Scientist,Digital Glyde,3-7 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.7,Not disclosed
Data Scientist,Comscore,2-4 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,Intersoft Kk,2-5 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.0,Not disclosed
Data Scientist,3SC,3-7 Yrs,"Pune, Gurugram, Bengaluru",4.0,Not disclosed
Data Scientist,Response Informatics,2-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",3.8,Not disclosed
Data Scientist,,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",,Not disclosed
Data scientist,,3-7 Yrs,"Pune, Mumbai, Bengaluru",,Not disclosed
Data Scientist,Patanjali Research Foundation,3-6 Yrs,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru",1.5,Not disclosed
