Job Title,Company,Experience Required,Location,Rating,Salary Disclosure,Min Experience,Max Experience,Min Salary,Max Salary
Data Analyst,Numeric Technologies India,5-9 Yrs,Remote,4.5,Not Disclosed,5.0,9.0,,
Data Analyst,Zen Data Shastra,4-8 Yrs,Bangalore,3.9,Not Disclosed,4.0,8.0,,
Data Scientist,Info Edge,0-3 Yrs,New Delhi,3.9,Not Disclosed,0.0,3.0,,
Data Scientist,Newgen,2-7 Yrs,New Delhi,3.7,Disclosed,2.0,7.0,14.0,24.0
Data Scientist,Smollan India Pvt Ltd,3-6 Yrs,Remote,4.2,Disclosed,3.0,6.0,15.0,25.0
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,NPS Prism,1-3 Yrs,New Delhi,4.0,Not Disclosed,1.0,3.0,,
Data Scientist,Fractal Analytics,1-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,1.0,7.0,,
Data Scientist,NPS Prism,1-4 Yrs,New Delhi,4.0,Not Disclosed,1.0,4.0,,
Data Scientist,Barclays,1-9 Yrs,New Delhi,3.9,Not Disclosed,1.0,9.0,,
Data Scientist,Confidential,2-4 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,2.0,4.0,,
Data Scientist,Pepsico,4-7 Yrs,New Delhi,4.1,Not Disclosed,4.0,7.0,,
Data Scientist,Indusind Bank,6-10 Yrs,New Delhi,3.5,Not Disclosed,6.0,10.0,,
Data Scientist,Sun Life Global Solutions,11-18 Yrs,New Delhi,4.1,Not Disclosed,11.0,18.0,,
Data Scientist,Genpact,6-11 Yrs,"New Delhi, Bangalore",3.8,Not Disclosed,6.0,11.0,,
Data Scientist,Genpact,6-11 Yrs,"New Delhi, Bangalore",3.8,Not Disclosed,6.0,11.0,,
Data Scientist,Tavant Technologies,9-14 Yrs,"New Delhi, Bangalore",3.8,Not Disclosed,9.0,14.0,,
Data Scientist,Krazy Mantra Group Of Companies,6-9 Yrs,"New Delhi, Pune, Bangalore",3.3,Not Disclosed,6.0,9.0,,
Data Scientist,Biz2x,1-2 Yrs,New Delhi,3.8,Not Disclosed,1.0,2.0,,
Data Scientist,Pivotroots Digital,1-3 Yrs,New Delhi,3.4,Not Disclosed,1.0,3.0,,
Data Scientist,Optum,8-12 Yrs,New Delhi,4.0,Not Disclosed,8.0,12.0,,
Data Scientist,Infogain,3-8 Yrs,"New Delhi, Pune",3.6,Disclosed,3.0,8.0,6.0,15.0
Data Scientist,Confidential,3-6 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,6.0,,
Data Scientist,Cognitio Analytics,2-7 Yrs,New Delhi,2.8,Not Disclosed,2.0,7.0,,
Data Scientist,Confidential,10-12 Yrs,New Delhi,Not Rated,Disclosed,10.0,12.0,5.0,9.0
Data Scientist,Confidential,2-6 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,6.0,,
Data Scientist,Ericsson,10-13 Yrs,New Delhi,4.1,Not Disclosed,10.0,13.0,,
Data Scientist,Diyguru,3-5 Yrs,"New Delhi, Pune",3.4,Not Disclosed,3.0,5.0,,
Data Scientist,TransOrg,3-6 Yrs,"New Delhi, Bangalore",3.0,Not Disclosed,3.0,6.0,,
Data Scientist,Axtria,4-9 Yrs,New Delhi,3.1,Not Disclosed,4.0,9.0,,
Data Scientist,Tiger Analytics,4-8 Yrs,New Delhi,3.7,Not Disclosed,4.0,8.0,,
Data Scientist,Sun Life Global Solutions,5-10 Yrs,"New Delhi, Bangalore",4.1,Not Disclosed,5.0,10.0,,
Data Scientist,Innovationm,5-9 Yrs,New Delhi,4.2,Not Disclosed,5.0,9.0,,
Data Scientist,Tiger Analytics,4-7 Yrs,New Delhi,3.7,Not Disclosed,4.0,7.0,,
Data Scientist,Confidential,5-9 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,5.0,9.0,,
Data Scientist,Trigyn Technologies,8-12 Yrs,New Delhi,3.7,Not Disclosed,8.0,12.0,,
Data Scientist,Confidential,4-6 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,4.0,6.0,,
Data Scientist,Motivity Labs,5-7 Yrs,"New Delhi, Pune, Bangalore",3.2,Not Disclosed,5.0,7.0,,
Data Scientist,KiE Square,2-4 Yrs,New Delhi,4.9,Disclosed,2.0,4.0,12.0,15.0
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Maruti Suzuki,2-5 Yrs,New Delhi,4.2,Not Disclosed,2.0,5.0,,
Data Scientist,Confidential,10-20 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Disclosed,10.0,20.0,25.0,40.0
Data Scientist,Donaldson India Filter Systems,2-4 Yrs,New Delhi,4.2,Not Disclosed,2.0,4.0,,
Data Scientist,Confidential,5-8 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Disclosed,5.0,8.0,17.0,22.5
Data Scientist,Confidential,2-5 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,2.0,5.0,,
Data Scientist,Pivotroots Digital,2-4 Yrs,New Delhi,3.4,Not Disclosed,2.0,4.0,,
Data Scientist,Gartner,3-6 Yrs,New Delhi,4.2,Not Disclosed,3.0,6.0,,
Data Scientist,PayU,4-7 Yrs,"New Delhi, Bangalore",3.5,Not Disclosed,4.0,7.0,,
Data Scientist,Gforce Consulting Solutions,3-8 Yrs,"New Delhi, Pune",4.2,Not Disclosed,3.0,8.0,,
Data Scientist,Confidential,2-7 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,SAP,6-12 Yrs,New Delhi,4.2,Not Disclosed,6.0,12.0,,
Data Scientist,Confidential,2-7 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,Confidential,6-11 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Neal Analytics,4-9 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,4.0,9.0,,
Data Scientist,Systechcorp Inc,3-7 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,3.0,7.0,,
Data Scientist,Rarr Technologies,8-12 Yrs,"New Delhi, Pune, Bangalore",4.5,Not Disclosed,8.0,12.0,,
Data Scientist,Confidential,7-9 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,7.0,9.0,,
Data Scientist,Confidential,7-9 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,7.0,9.0,,
Data Scientist,Fractal Analytics,1-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,1.0,7.0,,
Data Scientist,Confidential,3-8 Yrs,"New Delhi, Bangalore",Not Rated,Disclosed,3.0,8.0,12.0,22.0
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Neal Analytics,1-6 Yrs,"New Delhi, Pune, Bangalore",3.5,Not Disclosed,1.0,6.0,,
Data Scientist,Confidential,2-6 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,2.0,6.0,,
Data Scientist,Confidential,2-5 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,5.0,,
Data Scientist,Confidential,2-7 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,Rpa Infotech,2-7 Yrs,New Delhi,2.7,Not Disclosed,2.0,7.0,,
"Data scientist - Python,Cloud, NLP - 3-7 yrs -GGN - Immediate joiners",Confidential,3-7 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Gauge Data Solutions,2-7 Yrs,New Delhi,3.5,Not Disclosed,2.0,7.0,,
Data Scientist,PwC India,4-7 Yrs,"New Delhi, Bangalore",3.4,Not Disclosed,4.0,7.0,,
Data Scientist,Open Insights,3-6 Yrs,"New Delhi, Pune, Bangalore",4.2,Not Disclosed,3.0,6.0,,
Data Scientist,Orange Business Services,3-5 Yrs,New Delhi,4.3,Not Disclosed,3.0,5.0,,
data scientist,Confidential,2-7 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,Confidential,5-10 Yrs,New Delhi,Not Rated,Not Disclosed,5.0,10.0,,
Data Scientist,Rapid Canvas,4-9 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,4.0,9.0,,
Data Scientist,Confidential,4-8 Yrs,New Delhi,Not Rated,Not Disclosed,4.0,8.0,,
Data Scientist,Spotflock Technologies,5-10 Yrs,New Delhi,2.0,Not Disclosed,5.0,10.0,,
Data Scientist,KiE Square,4-5 Yrs,New Delhi,4.9,Not Disclosed,4.0,5.0,,
Data Scientist,Minfy,5-8 Yrs,New Delhi,3.2,Not Disclosed,5.0,8.0,,
Data scientist,Growth Jockey,0-1 Yrs,New Delhi,4.3,Not Disclosed,0.0,1.0,,
Data Scientist,Birdeye,1-2 Yrs,New Delhi,3.2,Not Disclosed,1.0,2.0,,
Data Scientist,Kanini Software Solutions,1-6 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,1.0,6.0,,
Data Scientist,Maruti Suzuki,4-7 Yrs,New Delhi,4.2,Not Disclosed,4.0,7.0,,
Data Scientist,Rapid Canvas,2-5 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,2.0,5.0,,
Data Scientist,ION,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Syansoft,2-7 Yrs,New Delhi,3.2,Not Disclosed,2.0,7.0,,
Data Scientist,Lab49,3-7 Yrs,New Delhi,2.4,Not Disclosed,3.0,7.0,,
Data Scientist,Torcai Digital Media,2-5 Yrs,New Delhi,3.5,Not Disclosed,2.0,5.0,,
Data Scientist,Maruti Suzuki,4-7 Yrs,New Delhi,4.2,Not Disclosed,4.0,7.0,,
Data Scientist,Comscore,2-4 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,2.0,4.0,,
Data Scientist,ION,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Athena Education,5-8 Yrs,New Delhi,2.5,Not Disclosed,5.0,8.0,,
Data Scientist,Chhabra Infosolutions,4-6 Yrs,New Delhi,2.4,Disclosed,4.0,6.0,7.5,9.0
Data Scientist,Housing Finance,2-7 Yrs,New Delhi,4.2,Not Disclosed,2.0,7.0,,
Data Scientist,Indian Highways Management (IHMCL),4-8 Yrs,New Delhi,4.1,Not Disclosed,4.0,8.0,,
Data Scientist,Involead,2-7 Yrs,New Delhi,3.7,Not Disclosed,2.0,7.0,,
Data Scientist,Course5 Intelligence,4-8 Yrs,"New Delhi, Bangalore",4.0,Not Disclosed,4.0,8.0,,
Data Scientist,Spearhead,6-11 Yrs,"New Delhi, Pune, Bangalore",1.4,Not Disclosed,6.0,11.0,,
Data Scientist,Confidential,6-11 Yrs,"New Delhi, Bangalore",Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Bank Of America,2-8 Yrs,New Delhi,4.3,Not Disclosed,2.0,8.0,,
Data Scientist,Birdeye,1-2 Yrs,New Delhi,3.2,Not Disclosed,1.0,2.0,,
Data Scientist,Confidential,1-5 Yrs,New Delhi,Not Rated,Not Disclosed,1.0,5.0,,
Data Scientist,Indian Express,1-6 Yrs,New Delhi,4.1,Not Disclosed,1.0,6.0,,
Data Scientist,Confidential,2-5 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,5.0,,
Data Scientist,Indusind Bank,3-5 Yrs,New Delhi,3.5,Not Disclosed,3.0,5.0,,
Data Scientist,Lab49,2-6 Yrs,New Delhi,2.4,Not Disclosed,2.0,6.0,,
Data Scientist,Lenskart,2-5 Yrs,"New Delhi, Bangalore",3.2,Not Disclosed,2.0,5.0,,
Data Analyst,Varuna Integrated Logistics,3-8 Yrs,New Delhi,3.8,Not Disclosed,3.0,8.0,,
Data Scientist,Gartner,3-6 Yrs,New Delhi,4.2,Not Disclosed,3.0,6.0,,
Data Scientist,Yum! Digital & Technology,4-8 Yrs,New Delhi,4.2,Disclosed,4.0,8.0,15.0,22.5
Data Scientist,Maruti Suzuki,4-9 Yrs,New Delhi,4.2,Not Disclosed,4.0,9.0,,
Data Scientist,Confidential,2-7 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,7.0,,
Data Scientist,Indusind Bank,3-6 Yrs,New Delhi,3.5,Not Disclosed,3.0,6.0,,
Data Scientist,S&P Global Inc.,4-5 Yrs,New Delhi,4.1,Not Disclosed,4.0,5.0,,
Data Scientist,Oliver Wyman,5-10 Yrs,New Delhi,3.4,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,3-8 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,3.0,8.0,,
Data Scientist,Inclusive Minds,3-8 Yrs,"New Delhi, Bangalore",2.5,Not Disclosed,3.0,8.0,,
Data Scientist,Confidential,6-11 Yrs,New Delhi,Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Response Informatics,4-8 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,4.0,8.0,,
Data Scientist,Confidential,1-4 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,1.0,4.0,,
Data Scientist,fifthnote,3-7 Yrs,Remote,4.4,Disclosed,3.0,7.0,6.0,16.0
Data Scientist,Fort Technologies,1-3 Yrs,"New Delhi, Pune, Bangalore",4.7,Not Disclosed,1.0,3.0,,
Data Scientist,Confidential,3-7 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Digital Glyde,3-7 Yrs,"New Delhi, Pune, Bangalore",3.7,Not Disclosed,3.0,7.0,,
Data Scientist,Intersoft Kk,2-5 Yrs,"New Delhi, Pune, Bangalore",3.0,Not Disclosed,2.0,5.0,,
Data Scientist,Response Informatics,2-6 Yrs,"New Delhi, Pune, Bangalore",3.8,Not Disclosed,2.0,6.0,,
Data Scientist,Confidential,3-6 Yrs,"New Delhi, Pune, Bangalore",Not Rated,Not Disclosed,3.0,6.0,,
Data Scientist,Patanjali Research Foundation,3-6 Yrs,"New Delhi, Pune, Bangalore",1.5,Not Disclosed,3.0,6.0,,
Data Scientist,LLP S3bglobal Technologies,6-10 Yrs,"New Delhi, Pune, Bangalore",4.1,Not Disclosed,6.0,10.0,,
Data Scientist,EXL,4-9 Yrs,"New Delhi, Bangalore",3.7,Not Disclosed,4.0,9.0,,
Data Scientist,Apps Associates,3-7 Yrs,New Delhi,4.0,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,5-8 Yrs,New Delhi,Not Rated,Not Disclosed,5.0,8.0,,
Data Scientist,Roblox,5-8 Yrs,"New Delhi, Pune, Bangalore",4.4,Not Disclosed,5.0,8.0,,
Data Scientist,Confidential,6-11 Yrs,New Delhi,Not Rated,Not Disclosed,6.0,11.0,,
Data Scientist,Confidential,4-6 Yrs,New Delhi,Not Rated,Not Disclosed,4.0,6.0,,
Data Scientist,Confidential,3-7 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Bonzer Business Solutions(BBS),5-10 Yrs,New Delhi,4.5,Not Disclosed,5.0,10.0,,
Data Scientist,CODERS BRAIN,4-6 Yrs,"New Delhi, Pune, Bangalore",3.2,Not Disclosed,4.0,6.0,,
Data Scientist,The It Mind Services,4-12 Yrs,"New Delhi, Pune, Bangalore",3.7,Not Disclosed,4.0,12.0,,
Data Scientist,aLTHEA.AI,1-2 Yrs,New Delhi,3.8,Not Disclosed,1.0,2.0,,
Data Scientist,Birdeye,1-2 Yrs,New Delhi,3.2,Not Disclosed,1.0,2.0,,
Data Scientist,Confidential,8-13 Yrs,"New Delhi, Bangalore",Not Rated,Disclosed,8.0,13.0,15.0,30.0
Data Scientist,Alpha Ai,2-7 Yrs,New Delhi,4.8,Not Disclosed,2.0,7.0,,
Data Scientist,ION,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Confidential,2-4 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,4.0,,
Data Scientist,Diverse Lynx,2-7 Yrs,,3.8,Not Disclosed,2.0,7.0,,
Data Scientist,ION,2-6 Yrs,New Delhi,3.5,Not Disclosed,2.0,6.0,,
Data Scientist,Confidential,3-6 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,6.0,,
Data Scientist,Confidential,4-7 Yrs,New Delhi,Not Rated,Disclosed,4.0,7.0,7.0,15.0
Data Scientist,3SC,3-7 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,3.0,7.0,,
Data Scientist,Confidential,3-7 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,7.0,,
Data Scientist,Team Computers,2-6 Yrs,New Delhi,3.6,Not Disclosed,2.0,6.0,,
Data Scientist,Confidential,3-6 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,6.0,,
Data Scientist,Akhil Systems,5-8 Yrs,New Delhi,3.6,Not Disclosed,5.0,8.0,,
Data Scientist,Transaction Network Services,3-7 Yrs,"New Delhi, Bangalore",3.9,Not Disclosed,3.0,7.0,,
Data Scientist,Denave,4-7 Yrs,New Delhi,3.6,Not Disclosed,4.0,7.0,,
Data Scientist,Newgen,4-6 Yrs,New Delhi,3.7,Not Disclosed,4.0,6.0,,
Data Scientist,Denave,7-12 Yrs,New Delhi,3.6,Not Disclosed,7.0,12.0,,
Data Scientist,Gauge Data Solutions,5-8 Yrs,New Delhi,3.5,Not Disclosed,5.0,8.0,,
Data Scientist,EXL,2-6 Yrs,New Delhi,3.7,Disclosed,2.0,6.0,5.0,14.0
Data Scientist,EzeiaTech,1-2 Yrs,New Delhi,3.9,Not Disclosed,1.0,2.0,,
Data Scientist,Confidential,1-5 Yrs,New Delhi,Not Rated,Not Disclosed,1.0,5.0,,
Data Scientist,Confidential,1-5 Yrs,New Delhi,Not Rated,Not Disclosed,1.0,5.0,,
Data Scientist,Searchurcollege,1-3 Yrs,New Delhi,1.7,Not Disclosed,1.0,3.0,,
Data Scientist,Vide Alpha Tech Services,1-5 Yrs,New Delhi,2.2,Not Disclosed,1.0,5.0,,
Data Scientist,Confidential,1-5 Yrs,New Delhi,Not Rated,Not Disclosed,1.0,5.0,,
Data Scientist,Confidential,2-6 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,6.0,,
Data Scientist,Confidential,2-3 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,3.0,,
Data Scientist,Patanjali Research Foundation,2-5 Yrs,New Delhi,1.5,Not Disclosed,2.0,5.0,,
Data Scientist,Patanjali Research Foundation,2-5 Yrs,New Delhi,1.5,Not Disclosed,2.0,5.0,,
data scientist - biotechnology Jobs,Confidential,5-8 Yrs,New Delhi,Not Rated,Not Disclosed,5.0,8.0,,
Data Scientist,Bright Vision Technologies,2-5 Yrs,New Delhi,4.4,Not Disclosed,2.0,5.0,,
Data Scientist,Bright Vision Technologies,2-5 Yrs,New Delhi,4.4,Not Disclosed,2.0,5.0,,
Data Scientist,Confidential,2-5 Yrs,New Delhi,Not Rated,Not Disclosed,2.0,5.0,,
Data Scientist,Scry Analytics,3-5 Yrs,"New Delhi, Pune",4.1,Not Disclosed,3.0,5.0,,
Data Scientist,Patanjali Research Foundation,3-6 Yrs,New Delhi,1.5,Not Disclosed,3.0,6.0,,
Data Scientist,Flodata Analytics,5-8 Yrs,New Delhi,3.4,Not Disclosed,5.0,8.0,,
Data Scientist,Digital Global Services,3-7 Yrs,New Delhi,5.0,Not Disclosed,3.0,7.0,,
Data Scientist,Diensten Tech Limited,4-6 Yrs,New Delhi,3.3,Not Disclosed,4.0,6.0,,
Data Scientist,Shadowfax Technologies Pvt. Ltd.,2-5 Yrs,New Delhi,3.6,Not Disclosed,2.0,5.0,,
Data Scientist,S&P Global Inc.,2-7 Yrs,New Delhi,4.1,Not Disclosed,2.0,7.0,,
Data Scientist,Zeblearn Technologies,3-7 Yrs,New Delhi,4.1,Not Disclosed,3.0,7.0,,
Data Scientist,Diverse Lynx,2-7 Yrs,New Delhi,3.8,Not Disclosed,2.0,7.0,,
Data Scientist,Saarthee,1-6 Yrs,New Delhi,3.6,Not Disclosed,1.0,6.0,,
Data Scientist,Netomi,3-6 Yrs,New Delhi,4.0,Not Disclosed,3.0,6.0,,
Data Scientist,Rxlogix Corporation,3-8 Yrs,New Delhi,2.6,Not Disclosed,3.0,8.0,,
Data Scientist,Expergo Technologies,5-9 Yrs,New Delhi,1.9,Disclosed,5.0,9.0,15.0,20.0
Data Scientist,Expedia,6-7 Yrs,New Delhi,3.8,Not Disclosed,6.0,7.0,,
Data Scientist,Fractal Analytics,11-15 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,11.0,15.0,,
Data Scientist,Siemens Energy,5-8 Yrs,New Delhi,4.2,Not Disclosed,5.0,8.0,,
Data Scientist,Nits Solutions,3-8 Yrs,New Delhi,3.1,Not Disclosed,3.0,8.0,,
Data Scientist,EVC Labs,3-5 Yrs,New Delhi,2.2,Not Disclosed,3.0,5.0,,
Data Scientist,Confidential,3-5 Yrs,New Delhi,Not Rated,Not Disclosed,3.0,5.0,,
Data Scientist,The Tech Ravens,3-5 Yrs,New Delhi,2.8,Not Disclosed,3.0,5.0,,
Data Scientist,Orange Business Services,4-9 Yrs,New Delhi,4.3,Not Disclosed,4.0,9.0,,
Data scientist,Digital Vidya,4-8 Yrs,New Delhi,4.0,Not Disclosed,4.0,8.0,,
Data Scientist,Navikenz India,5-10 Yrs,New Delhi,3.2,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,5-8 Yrs,New Delhi,Not Rated,Not Disclosed,5.0,8.0,,
Data Scientist,Symmetrical Global Search Pvt Ltd,5-10 Yrs,New Delhi,3.3,Not Disclosed,5.0,10.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Maruti Suzuki,4-9 Yrs,"New Delhi, Bangalore",4.2,Not Disclosed,4.0,9.0,,
Data Scientist,Fractal Analytics,5-10 Yrs,"New Delhi, Pune, Bangalore",4.0,Not Disclosed,5.0,10.0,,
Data Scientist,Expedia,7-11 Yrs,New Delhi,3.8,Not Disclosed,7.0,11.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
Data Scientist,Confidential,0-5 Yrs,New Delhi,Not Rated,Not Disclosed,0.0,5.0,,
